Category,City,Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID (Returns),Order ID,Person,Postal Code,Product ID,Product Name,Profit,Quantity,Region (People),Region,Returned,Row ID,Sales,Segment,Ship Date,Ship Mode,State1,Sub-Category
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-ST-10001496,Standard Rollaway File with Lock,$141,3,West,West,Yes,7939,540.57,Corporate,8/24/2019,Standard Class,California,Storage
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-ST-10001496,Standard Rollaway File with Lock,$141,3,West,West,Yes,7939,540.57,Corporate,8/24/2019,Standard Class,California,Storage
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0.2,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,$77,8,West,West,Yes,7940,221.056,Corporate,8/24/2019,Standard Class,California,Binders
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0.2,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,$77,8,West,West,Yes,7940,221.056,Corporate,8/24/2019,Standard Class,California,Binders
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0.2,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,$77,8,West,West,Yes,7940,221.056,Corporate,8/24/2019,Standard Class,California,Binders
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0.2,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,$77,8,West,West,Yes,7940,221.056,Corporate,8/24/2019,Standard Class,California,Binders
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0.2,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,$77,8,West,West,Yes,7940,221.056,Corporate,8/24/2019,Standard Class,California,Binders
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0.2,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,$77,8,West,West,Yes,7940,221.056,Corporate,8/24/2019,Standard Class,California,Binders
Office Supplies,Brentwood,United States,RW-19540,Rick Wilson,0.2,1,8/17/2019,CA-2019-166093,CA-2019-166093,Anna Andreadi,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,$77,8,West,West,Yes,7940,221.056,Corporate,8/24/2019,Standard Class,California,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-$59,9,Central,Central,Yes,7943,39.582,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-$59,9,Central,Central,Yes,7943,39.582,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-$59,9,Central,Central,Yes,7943,39.582,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-$59,9,Central,Central,Yes,7943,39.582,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-$59,9,Central,Central,Yes,7943,39.582,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-SU-10000946,Staple remover,$5,7,Central,Central,Yes,7944,44.688,Consumer,1/1/2020,Standard Class,Texas,Supplies
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-SU-10000946,Staple remover,$5,7,Central,Central,Yes,7944,44.688,Consumer,1/1/2020,Standard Class,Texas,Supplies
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-SU-10000946,Staple remover,$5,7,Central,Central,Yes,7944,44.688,Consumer,1/1/2020,Standard Class,Texas,Supplies
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-SU-10000946,Staple remover,$5,7,Central,Central,Yes,7944,44.688,Consumer,1/1/2020,Standard Class,Texas,Supplies
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-SU-10000946,Staple remover,$5,7,Central,Central,Yes,7944,44.688,Consumer,1/1/2020,Standard Class,Texas,Supplies
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-AR-10001615,Newell 34,$2,2,Central,Central,Yes,7945,31.744,Consumer,1/1/2020,Standard Class,Texas,Art
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-AR-10001615,Newell 34,$2,2,Central,Central,Yes,7945,31.744,Consumer,1/1/2020,Standard Class,Texas,Art
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-AR-10001615,Newell 34,$2,2,Central,Central,Yes,7945,31.744,Consumer,1/1/2020,Standard Class,Texas,Art
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-AR-10001615,Newell 34,$2,2,Central,Central,Yes,7945,31.744,Consumer,1/1/2020,Standard Class,Texas,Art
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.2,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-AR-10001615,Newell 34,$2,2,Central,Central,Yes,7945,31.744,Consumer,1/1/2020,Standard Class,Texas,Art
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",-$66,5,Central,Central,Yes,7946,40.98,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",-$66,5,Central,Central,Yes,7946,40.98,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",-$66,5,Central,Central,Yes,7946,40.98,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",-$66,5,Central,Central,Yes,7946,40.98,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",-$66,5,Central,Central,Yes,7946,40.98,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",-$5,3,Central,Central,Yes,7947,3.168,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",-$5,3,Central,Central,Yes,7947,3.168,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",-$5,3,Central,Central,Yes,7947,3.168,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",-$5,3,Central,Central,Yes,7947,3.168,Consumer,1/1/2020,Standard Class,Texas,Binders
Office Supplies,Dallas,United States,GA-14725,Guy Armstrong,0.8,1,12/25/2019,CA-2019-134194,CA-2019-134194,Kelly Williams,75081,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",-$5,3,Central,Central,Yes,7947,3.168,Consumer,1/1/2020,Standard Class,Texas,Binders
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-$60,4,West,West,Yes,7956,435.168,Corporate,10/10/2019,Standard Class,California,Chairs
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-$60,4,West,West,Yes,7956,435.168,Corporate,10/10/2019,Standard Class,California,Chairs
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-$60,4,West,West,Yes,7956,435.168,Corporate,10/10/2019,Standard Class,California,Chairs
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-$60,4,West,West,Yes,7956,435.168,Corporate,10/10/2019,Standard Class,California,Chairs
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-$60,4,West,West,Yes,7956,435.168,Corporate,10/10/2019,Standard Class,California,Chairs
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-$60,4,West,West,Yes,7956,435.168,Corporate,10/10/2019,Standard Class,California,Chairs
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-FA-10002780,Staples,$7,5,West,West,Yes,7957,14.9,Corporate,10/10/2019,Standard Class,California,Fasteners
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-FA-10002780,Staples,$7,5,West,West,Yes,7957,14.9,Corporate,10/10/2019,Standard Class,California,Fasteners
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-FA-10002780,Staples,$7,5,West,West,Yes,7957,14.9,Corporate,10/10/2019,Standard Class,California,Fasteners
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-FA-10002780,Staples,$7,5,West,West,Yes,7957,14.9,Corporate,10/10/2019,Standard Class,California,Fasteners
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-FA-10002780,Staples,$7,5,West,West,Yes,7957,14.9,Corporate,10/10/2019,Standard Class,California,Fasteners
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-FA-10002780,Staples,$7,5,West,West,Yes,7957,14.9,Corporate,10/10/2019,Standard Class,California,Fasteners
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$4,4,West,West,Yes,7958,15.8,Corporate,10/10/2019,Standard Class,California,Appliances
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$4,4,West,West,Yes,7958,15.8,Corporate,10/10/2019,Standard Class,California,Appliances
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$4,4,West,West,Yes,7958,15.8,Corporate,10/10/2019,Standard Class,California,Appliances
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$4,4,West,West,Yes,7958,15.8,Corporate,10/10/2019,Standard Class,California,Appliances
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$4,4,West,West,Yes,7958,15.8,Corporate,10/10/2019,Standard Class,California,Appliances
Office Supplies,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$4,4,West,West,Yes,7958,15.8,Corporate,10/10/2019,Standard Class,California,Appliances
Furniture,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-FU-10004666,DAX Clear Channel Poster Frame,$27,5,West,West,Yes,7959,72.9,Corporate,10/10/2019,Standard Class,California,Furnishings
Furniture,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-FU-10004666,DAX Clear Channel Poster Frame,$27,5,West,West,Yes,7959,72.9,Corporate,10/10/2019,Standard Class,California,Furnishings
Furniture,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-FU-10004666,DAX Clear Channel Poster Frame,$27,5,West,West,Yes,7959,72.9,Corporate,10/10/2019,Standard Class,California,Furnishings
Furniture,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-FU-10004666,DAX Clear Channel Poster Frame,$27,5,West,West,Yes,7959,72.9,Corporate,10/10/2019,Standard Class,California,Furnishings
Furniture,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-FU-10004666,DAX Clear Channel Poster Frame,$27,5,West,West,Yes,7959,72.9,Corporate,10/10/2019,Standard Class,California,Furnishings
Furniture,Chico,United States,GG-14650,Greg Guthrie,0,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-FU-10004666,DAX Clear Channel Poster Frame,$27,5,West,West,Yes,7959,72.9,Corporate,10/10/2019,Standard Class,California,Furnishings
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-TA-10004086,KI Adjustable-Height Table,$5,3,West,West,Yes,7960,206.352,Corporate,10/10/2019,Standard Class,California,Tables
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-TA-10004086,KI Adjustable-Height Table,$5,3,West,West,Yes,7960,206.352,Corporate,10/10/2019,Standard Class,California,Tables
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-TA-10004086,KI Adjustable-Height Table,$5,3,West,West,Yes,7960,206.352,Corporate,10/10/2019,Standard Class,California,Tables
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-TA-10004086,KI Adjustable-Height Table,$5,3,West,West,Yes,7960,206.352,Corporate,10/10/2019,Standard Class,California,Tables
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-TA-10004086,KI Adjustable-Height Table,$5,3,West,West,Yes,7960,206.352,Corporate,10/10/2019,Standard Class,California,Tables
Furniture,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,FUR-TA-10004086,KI Adjustable-Height Table,$5,3,West,West,Yes,7960,206.352,Corporate,10/10/2019,Standard Class,California,Tables
Technology,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$3,1,West,West,Yes,7961,7.992,Corporate,10/10/2019,Standard Class,California,Phones
Technology,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$3,1,West,West,Yes,7961,7.992,Corporate,10/10/2019,Standard Class,California,Phones
Technology,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$3,1,West,West,Yes,7961,7.992,Corporate,10/10/2019,Standard Class,California,Phones
Technology,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$3,1,West,West,Yes,7961,7.992,Corporate,10/10/2019,Standard Class,California,Phones
Technology,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$3,1,West,West,Yes,7961,7.992,Corporate,10/10/2019,Standard Class,California,Phones
Technology,Chico,United States,GG-14650,Greg Guthrie,0.2,1,10/5/2019,CA-2019-131807,CA-2019-131807,Anna Andreadi,95928,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$3,1,West,West,Yes,7961,7.992,Corporate,10/10/2019,Standard Class,California,Phones
Office Supplies,Salt Lake City,United States,DO-13645,Doug O'Connell,0.2,1,9/15/2019,CA-2019-165008,CA-2019-165008,Anna Andreadi,84106,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$107,9,West,West,Yes,8045,295.056,Consumer,9/17/2019,Second Class,Utah,Binders
Office Supplies,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,$5,2,West,West,Yes,8152,32.48,Consumer,3/25/2019,First Class,Washington,Storage
Office Supplies,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,$5,2,West,West,Yes,8152,32.48,Consumer,3/25/2019,First Class,Washington,Storage
Office Supplies,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,$5,2,West,West,Yes,8152,32.48,Consumer,3/25/2019,First Class,Washington,Storage
Office Supplies,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,OFF-PA-10002986,Xerox 1898,$10,3,West,West,Yes,8153,20.04,Consumer,3/25/2019,First Class,Washington,Paper
Office Supplies,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,OFF-PA-10002986,Xerox 1898,$10,3,West,West,Yes,8153,20.04,Consumer,3/25/2019,First Class,Washington,Paper
Office Supplies,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,OFF-PA-10002986,Xerox 1898,$10,3,West,West,Yes,8153,20.04,Consumer,3/25/2019,First Class,Washington,Paper
Technology,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,"$6,720",4,West,West,Yes,8154,13999.96,Consumer,3/25/2019,First Class,Washington,Copiers
Technology,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,"$6,720",4,West,West,Yes,8154,13999.96,Consumer,3/25/2019,First Class,Washington,Copiers
Technology,Seattle,United States,RB-19360,Raymond Buch,0,1,3/23/2019,CA-2019-140151,CA-2019-140151,Anna Andreadi,98115,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,"$6,720",4,West,West,Yes,8154,13999.96,Consumer,3/25/2019,First Class,Washington,Copiers
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-PA-10001870,Xerox 202,$16,5,Central,Central,Yes,8306,32.4,Home Office,8/16/2018,Standard Class,Oklahoma,Paper
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-PA-10001870,Xerox 202,$16,5,Central,Central,Yes,8306,32.4,Home Office,8/16/2018,Standard Class,Oklahoma,Paper
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-PA-10001870,Xerox 202,$16,5,Central,Central,Yes,8306,32.4,Home Office,8/16/2018,Standard Class,Oklahoma,Paper
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-BI-10003305,Avery Hanging File Binders,$19,7,Central,Central,Yes,8307,41.86,Home Office,8/16/2018,Standard Class,Oklahoma,Binders
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-BI-10003305,Avery Hanging File Binders,$19,7,Central,Central,Yes,8307,41.86,Home Office,8/16/2018,Standard Class,Oklahoma,Binders
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-BI-10003305,Avery Hanging File Binders,$19,7,Central,Central,Yes,8307,41.86,Home Office,8/16/2018,Standard Class,Oklahoma,Binders
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$36,2,Central,Central,Yes,8308,77.56,Home Office,8/16/2018,Standard Class,Oklahoma,Binders
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$36,2,Central,Central,Yes,8308,77.56,Home Office,8/16/2018,Standard Class,Oklahoma,Binders
Office Supplies,Tulsa,United States,MT-18070,Michelle Tran,0,1,8/11/2018,CA-2018-128671,CA-2018-128671,Kelly Williams,74133,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$36,2,Central,Central,Yes,8308,77.56,Home Office,8/16/2018,Standard Class,Oklahoma,Binders
Office Supplies,Santa Clara,United States,LR-17035,Lisa Ryan,0,1,9/7/2016,CA-2016-109918,CA-2016-109918,Anna Andreadi,95051,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",$7,4,West,West,Yes,8367,27.36,Corporate,9/12/2016,Second Class,California,Supplies
Office Supplies,Santa Clara,United States,LR-17035,Lisa Ryan,0,1,9/7/2016,CA-2016-109918,CA-2016-109918,Anna Andreadi,95051,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",$7,4,West,West,Yes,8367,27.36,Corporate,9/12/2016,Second Class,California,Supplies
Office Supplies,Santa Clara,United States,LR-17035,Lisa Ryan,0,1,9/7/2016,CA-2016-109918,CA-2016-109918,Anna Andreadi,95051,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",$7,4,West,West,Yes,8367,27.36,Corporate,9/12/2016,Second Class,California,Supplies
